,time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
437,2020-04-19 05:59:59,8.3,2.35,52.0,95.0,937.0,1.0,0.8
438,2020-04-19 06:59:59,7.7,2.35,51.0,92.0,937.0,1.0,0.4
439,2020-04-19 07:59:59,7.6,1.8,47.0,93.0,937.0,7.0,0.0
440,2020-04-19 08:59:59,7.9,1.6,49.0,94.0,937.0,74.0,0.0
441,2020-04-19 09:59:59,8.5,1.75,70.0,89.0,937.0,230.0,0.0
442,2020-04-19 10:59:59,10.2,1.23,70.0,80.0,937.0,429.0,0.0
443,2020-04-19 11:59:59,12.0,0.45,49.0,69.0,937.0,441.0,0.0
444,2020-04-19 12:59:59,13.5,0.65,134.0,58.0,937.0,472.0,0.0
445,2020-04-19 13:59:59,13.0,1.05,122.0,61.0,936.0,466.0,0.0
446,2020-04-19 14:59:59,13.5,1.02,171.0,61.0,935.0,493.0,0.0
447,2020-04-19 15:59:59,13.9,1.48,62.0,59.0,935.0,466.0,0.0
448,2020-04-19 16:59:59,14.4,1.53,95.0,53.0,935.0,573.0,0.0
449,2020-04-19 17:59:59,14.6,0.95,60.0,52.0,934.0,151.0,0.0
450,2020-04-19 18:59:59,9.6,3.0,269.0,81.0,935.0,19.0,3.9
451,2020-04-19 19:59:59,9.6,1.33,8.0,83.0,935.0,101.0,1.6
452,2020-04-19 20:59:59,10.9,1.03,17.0,78.0,935.0,61.0,0.0
453,2020-04-19 21:59:59,10.5,1.45,265.0,77.0,935.0,2.0,0.0
454,2020-04-19 22:59:59,10.0,2.93,264.0,70.0,935.0,1.0,0.1
455,2020-04-19 23:59:59,9.1,1.43,294.0,76.0,936.0,0.0,0.0
456,2020-04-20 00:59:59,8.7,1.75,12.0,74.0,936.0,0.0,0.0
457,2020-04-20 01:59:59,8.7,1.02,18.0,70.0,936.0,0.0,0.0
458,2020-04-20 02:59:59,8.5,0.82,272.0,72.0,936.0,0.0,0.0
459,2020-04-20 03:59:59,7.8,0.95,273.0,80.0,935.0,0.0,0.0
460,2020-04-20 04:59:59,7.8,0.27,54.0,78.0,935.0,0.0,0.0
461,2020-04-20 05:59:59,7.4,0.37,100.0,79.0,935.0,0.0,0.0
462,2020-04-20 06:59:59,6.2,0.37,101.0,88.0,935.0,0.0,0.0
463,2020-04-20 07:59:59,5.9,0.57,81.0,91.0,935.0,17.0,0.0
464,2020-04-20 08:59:59,8.8,0.33,77.0,78.0,936.0,138.0,0.0
465,2020-04-20 09:59:59,9.6,0.92,76.0,75.0,936.0,334.0,0.0
466,2020-04-20 10:59:59,10.3,1.13,77.0,69.0,936.0,546.0,0.0
467,2020-04-20 11:59:59,11.4,1.15,113.0,64.0,936.0,672.0,0.0
468,2020-04-20 12:59:59,12.8,1.62,206.0,58.0,935.0,738.0,0.0
469,2020-04-20 13:59:59,13.4,2.23,213.0,56.0,935.0,733.0,0.0
470,2020-04-20 14:59:59,14.0,2.8,219.0,53.0,935.0,862.0,0.0
471,2020-04-20 15:59:59,13.3,4.33,234.0,57.0,934.0,589.0,0.0
472,2020-04-20 16:59:59,13.5,4.05,253.0,55.0,934.0,645.0,0.0
473,2020-04-20 17:59:59,12.9,4.43,238.0,54.0,934.0,572.0,0.0
474,2020-04-20 18:59:59,12.2,4.28,247.0,56.0,934.0,314.0,0.0
475,2020-04-20 19:59:59,11.6,2.97,228.0,60.0,934.0,228.0,0.0
476,2020-04-20 20:59:59,11.6,2.5,238.0,58.0,934.0,53.0,0.0
477,2020-04-20 21:59:59,10.8,2.27,210.0,59.0,934.0,0.0,0.0
478,2020-04-20 22:59:59,10.1,1.92,237.0,61.0,934.0,0.0,0.0
479,2020-04-20 23:59:59,9.7,1.1,206.0,63.0,934.0,0.0,0.0
480,2020-04-21 00:59:59,9.0,0.77,233.0,67.0,934.0,0.0,0.0
481,2020-04-21 01:59:59,8.5,1.73,250.0,74.0,934.0,1.0,0.0
482,2020-04-21 02:59:59,6.7,1.75,231.0,89.0,934.0,1.0,0.0
483,2020-04-21 03:59:59,5.9,2.68,250.0,90.0,933.0,0.0,0.1
484,2020-04-21 04:59:59,5.1,2.42,237.0,92.0,933.0,1.0,0.4
485,2020-04-21 05:59:59,4.9,2.48,246.0,91.0,933.0,1.0,0.0
486,2020-04-21 06:59:59,4.7,1.92,241.0,92.0,933.0,0.0,0.0
487,2020-04-21 07:59:59,4.9,1.37,233.0,91.0,933.0,6.0,0.0
488,2020-04-21 08:59:59,5.0,1.6,242.0,89.0,934.0,24.0,0.0
489,2020-04-21 09:59:59,4.9,2.02,231.0,91.0,934.0,44.0,0.0
490,2020-04-21 10:59:59,5.5,1.78,244.0,88.0,934.0,98.0,0.0
491,2020-04-21 11:59:59,6.4,1.6,225.0,83.0,934.0,202.0,0.0
492,2020-04-21 12:59:59,7.6,1.58,258.0,78.0,934.0,285.0,0.0
493,2020-04-21 13:59:59,8.5,1.2,234.0,74.0,935.0,289.0,0.0
494,2020-04-21 14:59:59,9.5,1.12,223.0,71.0,934.0,335.0,0.0
495,2020-04-21 15:59:59,10.7,1.72,227.0,67.0,934.0,424.0,0.0
496,2020-04-21 16:59:59,11.4,1.5,265.0,63.0,934.0,256.0,0.0
497,2020-04-21 17:59:59,11.4,2.1,254.0,65.0,934.0,243.0,0.0
498,2020-04-21 18:59:59,12.1,0.98,275.0,60.0,934.0,196.0,0.0
499,2020-04-21 19:59:59,12.0,1.48,48.0,61.0,934.0,112.0,0.0
500,2020-04-21 20:59:59,9.9,1.33,74.0,72.0,935.0,16.0,0.0
501,2020-04-21 21:59:59,10.2,2.18,11.0,63.0,936.0,0.0,0.1
502,2020-04-21 22:59:59,9.6,1.77,10.0,62.0,936.0,0.0,0.0
503,2020-04-21 23:59:59,9.6,1.33,10.0,60.0,937.0,0.0,0.0
504,2020-04-22 00:59:59,9.3,0.87,4.0,62.0,937.0,0.0,0.0
505,2020-04-22 01:59:59,8.7,0.82,10.0,66.0,937.0,0.0,0.0
506,2020-04-22 02:59:59,8.6,0.25,154.0,67.0,937.0,0.0,0.0
507,2020-04-22 03:59:59,8.1,0.73,147.0,72.0,937.0,0.0,0.0
508,2020-04-22 04:59:59,7.2,1.02,128.0,80.0,937.0,1.0,0.0
509,2020-04-22 05:59:59,7.4,1.05,110.0,79.0,937.0,1.0,0.0
510,2020-04-22 06:59:59,7.4,0.72,82.0,78.0,937.0,0.0,0.0
511,2020-04-22 07:59:59,7.2,0.27,35.0,80.0,938.0,22.0,0.0
512,2020-04-22 08:59:59,7.9,0.45,99.0,76.0,938.0,85.0,0.0
513,2020-04-22 09:59:59,9.9,2.58,45.0,64.0,938.0,354.0,0.0
514,2020-04-22 10:59:59,11.1,2.25,39.0,58.0,939.0,499.0,0.0
515,2020-04-22 11:59:59,12.3,1.73,48.0,53.0,939.0,695.0,0.0
516,2020-04-22 12:59:59,13.6,1.18,58.0,49.0,939.0,745.0,0.0
517,2020-04-22 13:59:59,14.2,1.53,41.0,47.0,939.0,772.0,0.0
518,2020-04-22 14:59:59,15.2,1.18,88.0,44.0,939.0,700.0,0.0
519,2020-04-22 15:59:59,16.3,1.18,11.0,42.0,939.0,691.0,0.0
520,2020-04-22 16:59:59,15.7,1.45,86.0,43.0,939.0,420.0,0.0
521,2020-04-22 17:59:59,16.3,1.75,213.0,42.0,939.0,495.0,0.0
522,2020-04-22 18:59:59,15.5,1.05,265.0,43.0,939.0,99.0,0.0
523,2020-04-22 19:59:59,14.5,1.47,278.0,49.0,939.0,12.0,0.0
524,2020-04-22 20:59:59,14.1,1.32,271.0,51.0,939.0,7.0,0.0
525,2020-04-22 21:59:59,13.3,1.57,7.0,57.0,940.0,0.0,0.0
526,2020-04-22 22:59:59,12.6,1.6,60.0,60.0,941.0,1.0,0.0
527,2020-04-22 23:59:59,12.2,2.53,60.0,64.0,941.0,1.0,0.0
528,2020-04-23 00:59:59,11.7,1.98,61.0,69.0,941.0,1.0,0.0
529,2020-04-23 01:59:59,11.6,1.8,66.0,68.0,941.0,1.0,0.0
530,2020-04-23 02:59:59,11.3,1.48,67.0,70.0,941.0,1.0,0.0
531,2020-04-23 03:59:59,10.9,1.4,71.0,72.0,941.0,1.0,0.0
532,2020-04-23 04:59:59,10.4,1.2,168.0,78.0,941.0,0.0,0.0
533,2020-04-23 05:59:59,9.7,1.12,122.0,84.0,940.0,1.0,0.0
534,2020-04-23 06:59:59,9.1,1.62,90.0,87.0,940.0,1.0,0.0
535,2020-04-23 07:59:59,8.6,2.1,89.0,88.0,941.0,15.0,0.0
536,2020-04-23 08:59:59,8.7,2.0,91.0,87.0,941.0,57.0,0.0
537,2020-04-23 09:59:59,9.1,1.9,103.0,84.0,942.0,102.0,0.0
538,2020-04-23 10:59:59,9.5,1.68,82.0,82.0,942.0,136.0,0.0
539,2020-04-23 11:59:59,10.1,1.9,92.0,79.0,942.0,295.0,0.0
540,2020-04-23 12:59:59,11.6,1.6,65.0,75.0,942.0,545.0,0.0
541,2020-04-23 13:59:59,13.4,1.87,107.0,68.0,942.0,857.0,0.0
542,2020-04-23 14:59:59,14.6,1.75,59.0,62.0,941.0,920.0,0.0
543,2020-04-23 15:59:59,16.1,1.33,29.0,54.0,941.0,645.0,0.0
544,2020-04-23 16:59:59,15.1,2.03,130.0,58.0,940.0,348.0,0.0
545,2020-04-23 17:59:59,15.3,2.08,91.0,57.0,940.0,408.0,0.0
546,2020-04-23 18:59:59,15.9,1.7,133.0,53.0,940.0,360.0,0.0
547,2020-04-23 19:59:59,15.4,1.52,108.0,56.0,940.0,164.0,0.0
548,2020-04-23 20:59:59,14.5,2.07,103.0,61.0,939.0,26.0,0.0
549,2020-04-23 21:59:59,13.6,1.77,118.0,66.0,940.0,0.0,0.0
550,2020-04-23 22:59:59,12.9,1.7,91.0,69.0,940.0,0.0,0.0
551,2020-04-23 23:59:59,12.8,1.62,79.0,67.0,940.0,0.0,0.0
552,2020-04-24 00:59:59,11.9,1.92,78.0,72.0,940.0,0.0,0.0
553,2020-04-24 01:59:59,11.5,1.68,64.0,74.0,940.0,0.0,0.0
554,2020-04-24 02:59:59,11.4,1.73,98.0,74.0,940.0,0.0,0.0
555,2020-04-24 03:59:59,11.0,1.78,87.0,75.0,940.0,0.0,0.0
556,2020-04-24 04:59:59,10.4,1.73,84.0,78.0,940.0,0.0,0.0
557,2020-04-24 05:59:59,9.9,1.43,53.0,81.0,939.0,0.0,0.0
558,2020-04-24 06:59:59,9.4,1.15,1.0,83.0,939.0,0.0,0.0
559,2020-04-24 07:59:59,9.3,0.92,38.0,85.0,939.0,18.0,0.0
560,2020-04-24 08:59:59,10.9,1.22,16.0,78.0,940.0,148.0,0.0
561,2020-04-24 09:59:59,11.9,1.92,66.0,75.0,940.0,340.0,0.0
562,2020-04-24 10:59:59,12.6,2.13,87.0,70.0,940.0,471.0,0.0
563,2020-04-24 11:59:59,13.3,2.67,88.0,65.0,939.0,598.0,0.0
564,2020-04-24 12:59:59,14.4,2.93,96.0,60.0,939.0,747.0,0.0
565,2020-04-24 13:59:59,15.4,2.67,102.0,55.0,938.0,733.0,0.0
566,2020-04-24 14:59:59,16.3,2.27,110.0,50.0,938.0,621.0,0.0
567,2020-04-24 15:59:59,17.0,2.6,83.0,47.0,937.0,700.0,0.0
568,2020-04-24 16:59:59,17.9,2.8,132.0,41.0,937.0,765.0,0.0
569,2020-04-24 17:59:59,18.1,2.88,172.0,39.0,936.0,595.0,0.0
570,2020-04-24 18:59:59,17.8,3.17,167.0,41.0,936.0,488.0,0.0
571,2020-04-24 19:59:59,17.3,3.33,147.0,43.0,936.0,233.0,0.0
572,2020-04-24 20:59:59,16.7,2.55,134.0,47.0,936.0,75.0,0.0
573,2020-04-24 21:59:59,15.7,1.85,133.0,52.0,936.0,0.0,0.0
574,2020-04-24 22:59:59,14.8,1.83,130.0,56.0,937.0,0.0,0.0
575,2020-04-24 23:59:59,14.0,2.92,126.0,59.0,937.0,0.0,0.0
576,2020-04-25 00:59:59,12.9,2.98,139.0,62.0,937.0,0.0,0.0
577,2020-04-25 01:59:59,11.9,1.98,114.0,66.0,937.0,0.0,0.0
578,2020-04-25 02:59:59,11.0,2.42,106.0,69.0,937.0,0.0,0.0
579,2020-04-25 03:59:59,10.4,2.67,95.0,70.0,936.0,0.0,0.0
580,2020-04-25 04:59:59,9.7,1.67,99.0,72.0,936.0,0.0,0.0
581,2020-04-25 05:59:59,9.3,1.78,98.0,73.0,936.0,0.0,0.0
582,2020-04-25 06:59:59,9.0,1.28,66.0,75.0,936.0,0.0,0.0
583,2020-04-25 07:59:59,9.0,1.92,51.0,75.0,936.0,25.0,0.0
584,2020-04-25 08:59:59,10.2,1.78,88.0,71.0,936.0,153.0,0.0
585,2020-04-25 09:59:59,11.4,1.73,79.0,68.0,936.0,362.0,0.0
586,2020-04-25 10:59:59,13.1,1.25,89.0,60.0,936.0,534.0,0.0
587,2020-04-25 11:59:59,14.0,1.3,49.0,57.0,936.0,685.0,0.0
588,2020-04-25 12:59:59,15.7,1.0,47.0,52.0,936.0,841.0,0.0
589,2020-04-25 13:59:59,16.3,1.67,89.0,50.0,935.0,940.0,0.0
590,2020-04-25 14:59:59,16.9,1.88,79.0,48.0,935.0,961.0,0.0
591,2020-04-25 15:59:59,18.2,1.7,113.0,44.0,934.0,943.0,0.0
592,2020-04-25 16:59:59,18.5,1.87,136.0,43.0,934.0,548.0,0.0
593,2020-04-25 17:59:59,17.6,2.28,294.0,46.0,934.0,577.0,0.0
594,2020-04-25 18:59:59,17.7,0.98,247.0,45.0,934.0,217.0,0.0
595,2020-04-25 19:59:59,16.9,1.45,122.0,44.0,934.0,58.0,0.0
596,2020-04-25 20:59:59,13.7,1.2,100.0,65.0,935.0,4.0,0.3
597,2020-04-25 21:59:59,13.0,0.72,36.0,70.0,935.0,0.0,0.0
598,2020-04-25 22:59:59,13.4,0.78,85.0,66.0,935.0,0.0,0.0
599,2020-04-25 23:59:59,12.4,1.9,65.0,71.0,936.0,0.0,0.0
600,2020-04-26 00:59:59,11.8,1.52,70.0,73.0,936.0,0.0,0.0
601,2020-04-26 01:59:59,11.5,1.23,65.0,73.0,936.0,0.0,0.0
602,2020-04-26 02:59:59,11.0,0.82,147.0,75.0,936.0,0.0,0.0
603,2020-04-26 03:59:59,10.9,0.78,222.0,76.0,936.0,0.0,0.0
604,2020-04-26 04:59:59,11.0,0.97,249.0,74.0,936.0,0.0,0.0
605,2020-04-26 05:59:59,10.5,1.08,269.0,79.0,936.0,0.0,0.0
606,2020-04-26 06:59:59,9.5,1.3,244.0,89.0,936.0,1.0,0.0
607,2020-04-26 07:59:59,9.6,0.45,201.0,90.0,936.0,17.0,0.0
608,2020-04-26 08:59:59,9.6,1.02,208.0,89.0,936.0,76.0,0.0
609,2020-04-26 09:59:59,9.6,1.7,207.0,89.0,937.0,110.0,0.0
610,2020-04-26 10:59:59,9.7,1.48,247.0,86.0,937.0,185.0,0.0
611,2020-04-26 11:59:59,11.4,1.22,181.0,78.0,937.0,418.0,0.0
612,2020-04-26 12:59:59,13.6,1.55,229.0,68.0,937.0,709.0,0.0
613,2020-04-26 13:59:59,14.7,2.63,242.0,58.0,937.0,763.0,0.0
614,2020-04-26 14:59:59,15.3,3.83,236.0,49.0,937.0,973.0,0.0
615,2020-04-26 15:59:59,15.7,4.47,247.0,45.0,936.0,927.0,0.1
616,2020-04-26 16:59:59,15.5,4.4,232.0,44.0,936.0,640.0,0.0
617,2020-04-26 17:59:59,14.3,4.25,244.0,49.0,936.0,317.0,0.0
618,2020-04-26 18:59:59,13.6,3.67,227.0,51.0,936.0,145.0,0.0
619,2020-04-26 19:59:59,13.8,3.65,268.0,50.0,936.0,82.0,0.0
620,2020-04-26 20:59:59,13.0,3.58,248.0,54.0,937.0,27.0,0.0
621,2020-04-26 21:59:59,11.8,3.27,259.0,56.0,937.0,0.0,0.0
622,2020-04-26 22:59:59,11.1,2.33,248.0,57.0,937.0,0.0,0.0
623,2020-04-26 23:59:59,10.5,2.17,258.0,59.0,938.0,0.0,0.0
624,2020-04-27 00:59:59,10.1,1.97,245.0,63.0,938.0,0.0,0.0
625,2020-04-27 01:59:59,9.8,2.48,242.0,67.0,938.0,1.0,0.0
626,2020-04-27 02:59:59,9.3,1.67,246.0,69.0,938.0,0.0,0.0
627,2020-04-27 03:59:59,8.6,2.07,235.0,72.0,937.0,0.0,0.0
628,2020-04-27 04:59:59,7.9,1.73,196.0,80.0,937.0,0.0,0.0
629,2020-04-27 05:59:59,7.6,1.2,211.0,82.0,937.0,0.0,0.0
630,2020-04-27 06:59:59,7.4,1.37,194.0,84.0,937.0,0.0,0.0
631,2020-04-27 07:59:59,7.1,1.07,220.0,86.0,937.0,19.0,0.0
632,2020-04-27 08:59:59,8.1,1.57,235.0,78.0,937.0,138.0,0.0
633,2020-04-27 09:59:59,9.3,2.4,244.0,69.0,937.0,280.0,0.0
634,2020-04-27 10:59:59,9.7,3.22,266.0,68.0,937.0,477.0,0.0
635,2020-04-27 11:59:59,10.8,3.65,245.0,61.0,937.0,660.0,0.0
636,2020-04-27 12:59:59,12.0,3.67,255.0,52.0,937.0,688.0,0.0
637,2020-04-27 13:59:59,12.5,3.68,232.0,49.0,937.0,643.0,0.0
638,2020-04-27 14:59:59,12.7,4.32,240.0,47.0,937.0,645.0,0.0
639,2020-04-27 15:59:59,12.6,4.08,219.0,48.0,937.0,432.0,0.0
640,2020-04-27 16:59:59,12.5,4.08,254.0,47.0,936.0,388.0,0.0
641,2020-04-27 17:59:59,12.2,4.03,211.0,49.0,936.0,324.0,0.0
642,2020-04-27 18:59:59,12.3,3.48,243.0,49.0,936.0,311.0,0.0
643,2020-04-27 19:59:59,12.1,3.65,222.0,48.0,937.0,172.0,0.0
644,2020-04-27 20:59:59,11.3,3.58,251.0,55.0,937.0,20.0,0.0
645,2020-04-27 21:59:59,9.5,1.4,233.0,62.0,937.0,0.0,0.0
646,2020-04-27 22:59:59,8.8,1.0,212.0,72.0,938.0,0.0,0.0
647,2020-04-27 23:59:59,8.3,1.05,159.0,78.0,938.0,0.0,0.0
648,2020-04-28 00:59:59,7.4,1.3,173.0,83.0,938.0,0.0,0.0
649,2020-04-28 01:59:59,7.1,1.73,261.0,78.0,938.0,0.0,0.0
650,2020-04-28 02:59:59,6.6,1.62,241.0,79.0,938.0,0.0,0.0
651,2020-04-28 03:59:59,6.4,1.55,242.0,81.0,938.0,0.0,0.0
652,2020-04-28 04:59:59,6.0,1.25,255.0,83.0,938.0,0.0,0.0
653,2020-04-28 05:59:59,5.7,1.23,225.0,85.0,938.0,0.0,0.0
654,2020-04-28 06:59:59,5.4,2.02,257.0,90.0,938.0,0.0,0.0
655,2020-04-28 07:59:59,5.3,2.4,235.0,91.0,938.0,33.0,0.0
656,2020-04-28 08:59:59,5.6,2.27,252.0,91.0,939.0,156.0,0.0
657,2020-04-28 09:59:59,8.2,1.92,250.0,77.0,939.0,438.0,0.0
658,2020-04-28 10:59:59,9.2,2.07,262.0,68.0,939.0,433.0,0.0
659,2020-04-28 11:59:59,9.9,1.85,220.0,57.0,940.0,608.0,0.0
660,2020-04-28 12:59:59,10.8,2.9,243.0,49.0,939.0,513.0,0.0
661,2020-04-28 13:59:59,11.0,2.32,227.0,50.0,939.0,593.0,0.0
662,2020-04-28 14:59:59,12.0,2.9,215.0,48.0,939.0,742.0,0.0
663,2020-04-28 15:59:59,12.7,2.68,231.0,44.0,939.0,653.0,0.0
664,2020-04-28 16:59:59,12.9,2.4,237.0,43.0,939.0,287.0,0.0
665,2020-04-28 17:59:59,13.2,2.78,223.0,44.0,939.0,397.0,0.0
666,2020-04-28 18:59:59,13.0,3.63,243.0,46.0,939.0,270.0,0.0
667,2020-04-28 19:59:59,12.3,3.7,245.0,50.0,939.0,110.0,0.0
668,2020-04-28 20:59:59,11.5,3.8,258.0,53.0,940.0,30.0,0.0
669,2020-04-28 21:59:59,10.8,3.1,278.0,56.0,940.0,0.0,0.0
670,2020-04-28 22:59:59,10.1,2.9,262.0,58.0,941.0,0.0,0.0
671,2020-04-28 23:59:59,9.5,2.33,259.0,60.0,941.0,0.0,0.0
672,2020-04-29 00:59:59,8.8,1.65,262.0,63.0,941.0,0.0,0.0
673,2020-04-29 01:59:59,8.4,1.47,285.0,64.0,941.0,0.0,0.0
674,2020-04-29 02:59:59,7.0,0.47,170.0,75.0,941.0,0.0,0.0
675,2020-04-29 03:59:59,6.8,0.83,214.0,76.0,941.0,0.0,0.0
676,2020-04-29 04:59:59,6.2,1.03,241.0,78.0,941.0,0.0,0.0
677,2020-04-29 05:59:59,6.1,0.97,258.0,77.0,941.0,0.0,0.0
678,2020-04-29 06:59:59,5.7,0.83,223.0,82.0,941.0,0.0,0.0
679,2020-04-29 07:59:59,5.4,0.9,130.0,85.0,941.0,32.0,0.0
680,2020-04-29 08:59:59,6.7,0.98,171.0,80.0,941.0,174.0,0.0
681,2020-04-29 09:59:59,8.7,1.3,210.0,73.0,941.0,375.0,0.0
682,2020-04-29 10:59:59,9.7,2.72,233.0,64.0,942.0,580.0,0.0
683,2020-04-29 11:59:59,10.9,2.95,237.0,57.0,942.0,755.0,0.0
684,2020-04-29 12:59:59,11.9,3.35,248.0,52.0,942.0,848.0,0.0
685,2020-04-29 13:59:59,12.7,4.03,235.0,49.0,941.0,957.0,0.0
686,2020-04-29 14:59:59,13.7,4.03,255.0,43.0,941.0,982.0,0.0
687,2020-04-29 15:59:59,14.6,5.03,233.0,38.0,941.0,956.0,0.0
688,2020-04-29 16:59:59,15.0,5.38,232.0,37.0,940.0,740.0,0.0
689,2020-04-29 17:59:59,14.5,5.12,255.0,42.0,940.0,381.0,0.0
690,2020-04-29 18:59:59,13.5,5.4,253.0,48.0,940.0,161.0,0.0
691,2020-04-29 19:59:59,13.2,5.1,249.0,51.0,940.0,170.0,0.0
692,2020-04-29 20:59:59,12.6,4.75,241.0,56.0,940.0,54.0,0.0
693,2020-04-29 21:59:59,11.5,3.33,249.0,63.0,941.0,0.0,0.0
694,2020-04-29 22:59:59,10.9,2.95,242.0,70.0,941.0,0.0,0.0
695,2020-04-29 23:59:59,10.3,3.32,232.0,79.0,941.0,0.0,0.0
696,2020-04-30 00:59:59,9.8,3.87,239.0,83.0,941.0,1.0,0.0
697,2020-04-30 01:59:59,9.5,3.75,239.0,85.0,941.0,1.0,0.0
698,2020-04-30 02:59:59,9.2,4.67,245.0,84.0,940.0,1.0,0.0
699,2020-04-30 03:59:59,8.7,4.25,236.0,85.0,940.0,0.0,0.0
700,2020-04-30 04:59:59,8.3,4.07,251.0,81.0,940.0,0.0,0.0
701,2020-04-30 05:59:59,8.0,4.17,257.0,79.0,940.0,1.0,0.0
702,2020-04-30 06:59:59,7.9,3.4,252.0,82.0,940.0,1.0,0.0
703,2020-04-30 07:59:59,7.5,3.1,231.0,84.0,940.0,30.0,0.0
704,2020-04-30 08:59:59,7.9,3.12,251.0,83.0,940.0,141.0,0.0
705,2020-04-30 09:59:59,8.8,3.5,248.0,77.0,941.0,320.0,0.0
706,2020-04-30 10:59:59,10.2,3.87,247.0,67.0,941.0,567.0,0.0
707,2020-04-30 11:59:59,11.2,4.07,253.0,61.0,941.0,737.0,0.0
708,2020-04-30 12:59:59,12.3,3.25,222.0,56.0,941.0,623.0,0.0
709,2020-04-30 13:59:59,12.8,3.78,239.0,54.0,941.0,551.0,0.0
710,2020-04-30 14:59:59,13.6,3.28,242.0,52.0,941.0,547.0,0.0
711,2020-04-30 15:59:59,13.9,4.05,247.0,54.0,941.0,490.0,0.0
712,2020-04-30 16:59:59,14.7,4.27,251.0,53.0,941.0,762.0,0.0
713,2020-04-30 17:59:59,14.1,4.82,235.0,55.0,941.0,369.0,0.0
714,2020-04-30 18:59:59,13.7,4.57,247.0,56.0,941.0,208.0,0.0
715,2020-04-30 19:59:59,13.0,4.08,246.0,60.0,941.0,129.0,0.0
716,2020-04-30 20:59:59,12.4,3.78,257.0,63.0,941.0,49.0,0.0
717,2020-04-30 21:59:59,11.5,3.18,246.0,67.0,942.0,0.0,0.0
718,2020-04-30 22:59:59,10.9,2.53,277.0,70.0,942.0,0.0,0.0
719,2020-04-30 23:59:59,10.5,3.17,253.0,72.0,943.0,0.0,0.0
0,2020-05-01 00:59:59,10.0,2.3,256.0,75.0,943.0,0.0,0.0
1,2020-05-01 01:59:59,9.7,2.52,257.0,78.0,943.0,0.0,0.0
2,2020-05-01 02:59:59,9.3,2.85,239.0,81.0,942.0,0.0,0.0
3,2020-05-01 03:59:59,9.2,2.55,261.0,82.0,942.0,0.0,0.0
4,2020-05-01 04:59:59,8.9,2.4,244.0,85.0,942.0,0.0,0.0
5,2020-05-01 05:59:59,8.3,2.55,234.0,87.0,942.0,0.0,0.0
6,2020-05-01 06:59:59,7.7,2.23,268.0,91.0,942.0,1.0,0.0
7,2020-05-01 07:59:59,8.0,2.87,243.0,90.0,942.0,25.0,0.0
8,2020-05-01 08:59:59,8.5,3.07,240.0,88.0,943.0,69.0,0.0
9,2020-05-01 09:59:59,9.4,3.27,231.0,86.0,943.0,173.0,0.0
10,2020-05-01 10:59:59,10.3,3.27,238.0,82.0,943.0,280.0,0.0
11,2020-05-01 11:59:59,11.6,3.38,243.0,77.0,943.0,523.0,0.0
12,2020-05-01 12:59:59,12.8,3.32,237.0,73.0,943.0,626.0,0.0
13,2020-05-01 13:59:59,14.1,3.87,248.0,68.0,943.0,761.0,0.0
14,2020-05-01 14:59:59,15.4,3.73,254.0,64.0,943.0,891.0,0.0
15,2020-05-01 15:59:59,16.6,3.73,255.0,61.0,943.0,939.0,0.0
16,2020-05-01 16:59:59,17.5,3.32,243.0,58.0,943.0,819.0,0.0
17,2020-05-01 17:59:59,17.9,3.48,222.0,57.0,942.0,665.0,0.0
18,2020-05-01 18:59:59,17.7,3.62,238.0,58.0,942.0,428.0,0.0
19,2020-05-01 19:59:59,16.7,3.82,252.0,62.0,942.0,197.0,0.0
20,2020-05-01 20:59:59,15.4,2.58,256.0,67.0,943.0,45.0,0.0
21,2020-05-01 21:59:59,14.5,1.8,242.0,71.0,943.0,0.0,0.0
22,2020-05-01 22:59:59,13.9,1.17,227.0,75.0,943.0,0.0,0.0
23,2020-05-01 23:59:59,13.2,1.47,218.0,79.0,944.0,0.0,0.0
24,2020-05-02 00:59:59,12.6,1.52,240.0,81.0,944.0,0.0,0.0
25,2020-05-02 01:59:59,12.3,1.53,259.0,82.0,944.0,0.0,0.0
26,2020-05-02 02:59:59,11.9,2.32,257.0,84.0,944.0,0.0,0.0
27,2020-05-02 03:59:59,11.3,1.43,264.0,87.0,943.0,0.0,0.0
28,2020-05-02 04:59:59,11.0,2.18,257.0,89.0,943.0,0.0,0.0
29,2020-05-02 05:59:59,10.5,1.02,150.0,90.0,943.0,0.0,0.0
30,2020-05-02 06:59:59,9.7,0.65,173.0,93.0,943.0,0.0,0.0
31,2020-05-02 07:59:59,10.4,0.23,122.0,89.0,943.0,46.0,0.0
32,2020-05-02 08:59:59,11.0,0.77,131.0,85.0,944.0,148.0,0.0
33,2020-05-02 09:59:59,11.9,1.4,121.0,83.0,944.0,369.0,0.0
34,2020-05-02 10:59:59,14.4,1.03,176.0,73.0,944.0,532.0,0.0
35,2020-05-02 11:59:59,15.3,1.33,180.0,69.0,944.0,606.0,0.0
36,2020-05-02 12:59:59,17.0,1.83,192.0,62.0,944.0,866.0,0.0
37,2020-05-02 13:59:59,18.7,2.07,251.0,51.0,944.0,927.0,0.0
38,2020-05-02 14:59:59,19.5,2.65,198.0,47.0,943.0,966.0,0.0
39,2020-05-02 15:59:59,20.6,3.38,225.0,43.0,943.0,932.0,0.0
40,2020-05-02 16:59:59,21.7,3.33,254.0,38.0,943.0,830.0,0.0
